x,y,tf_mean,tf_q05,tf_q95,gp_mean,gp_q05,gp_q95
-121.44313131313132,38.38,151.9556252027208,71.79451678529229,232.05991199447686,150.63851113117846,70.77677910217186,230.50024316018505
-121.44111111111111,38.38,149.9183448138059,69.95846963108335,229.82543732222314,148.62726828411422,69.11463480768677,228.13990176054168
-121.43909090909091,38.38,147.59358373150377,67.76815849466406,227.3876530529409,146.46821274275507,67.25077701822603,225.68564846728412
-121.4370707070707,38.38,145.0625224402956,65.28623669486805,224.81410800708056,144.2178269818498,65.24017789210804,223.1954760715916
-121.4350505050505,38.38,142.42034122651415,62.62219963439274,222.2017240147938,141.93721548146382,63.135953426138045,220.73847753678956
-121.4330303030303,38.38,139.77139639452525,59.875004059732476,219.65775351986986,139.6895909759077,60.986489045200756,218.39269290661463
-121.4310101010101,38.38,137.2232410746385,57.144932988735974,217.29240707132476,137.53751346158393,58.833992511593635,216.24103441157422
-121.4289898989899,38.38,134.8814804361118,54.527204903050716,215.2405547635035,135.5400370550468,56.71450395608285,214.36557015401075
-121.42696969696969,38.38,132.84555191753878,52.10951624531923,213.59272111767186,133.74993608009572,54.65907042749784,212.8408017326936
-121.4249494949495,38.38,131.20593757837267,49.96821863704008,212.4687646568159,132.21118489476586,52.69552707870952,211.7268427108222
-121.4229292929293,38.38,130.04134780396373,48.14815175238523,211.95937893678575,130.95685504898844,50.85019469474382,211.06351540323305
-121.42090909090909,38.38,129.4144570424686,46.698628180682576,212.16527606322134,130.00756892749044,49.14886041621749,210.8662774387634
-121.41888888888889,38.38,129.36386206576498,45.634887039847015,213.13487144188724,129.3706130067377,47.616655189368615,211.12457082410677
-121.41686868686868,38.38,129.88977497974963,44.91872651380858,214.90780368282066,129.03976935334757,46.2768021574268,211.80273654926833
-121.41484848484849,38.38,130.93507428489607,44.49586049566051,217.42494318813928,128.9958749550745,45.148558539355264,212.84319137079373
-121.41282828282829,38.38,132.36626654352244,44.218656779937106,220.56566427789727,129.20806922563912,44.24489190175976,214.17124654951851
-121.41080808080808,38.38,133.9706066968601,43.90548770572171,224.06855496735045,129.63564477485974,43.57046593042881,215.7008236192907
-121.40878787878788,38.38,135.49045048416409,43.37675402711021,227.6227086451821,130.2303789402822,43.120384163046836,217.34037371751756
-121.40676767676767,38.38,136.70543714787306,42.52349995180916,230.87404336642652,130.9391963689309,42.8799254890984,218.99846724876343
-121.40474747474748,38.38,137.52567157674812,41.41075178416364,233.59997959143584,131.70699770253964,42.8252821390263,220.58871326605293
-121.40272727272728,38.38,138.01172442913673,40.24573942329374,235.7157854841244,132.47948652207393,42.92513560219514,222.03383744195273
-121.40070707070707,38.38,138.28625498074476,39.244033974925756,237.23906014525824,133.20583537586336,43.14280290557852,223.2688678461482
-121.39868686868687,38.38,138.4292740861228,38.529017682996965,238.2227894157104,133.84105025341054,43.43865427773029,224.2434462290908
-121.39666666666666,38.38,138.4554789925537,38.079853784317436,238.7178657080397,134.3479189467614,43.77252867843406,224.9233092150888
-121.39464646464647,38.38,138.34978313481915,37.83051476969611,238.76117756962208,134.69845973887783,44.10593617811257,225.29098329964307
-121.39262626262627,38.38,138.09888232799977,37.706046803620666,238.39990515349012,134.8748201627453,44.403916014687155,225.34572431080346
-121.39060606060606,38.38,137.70264509793043,37.65152014749768,237.6838096407534,134.86960884220198,44.636499045218656,225.10271863918533
-121.38858585858586,38.38,137.17314436394236,37.6272441806486,236.67813838098263,134.68567474231767,44.77978923637011,224.59156024826524
-121.38656565656565,38.38,136.52935146459188,37.599730551375615,235.45231257771684,134.33537610630103,44.816720565700294,223.85403164690177
-121.38454545454546,38.38,135.7926087430729,37.53659613410956,234.07524633074183,133.83940499528902,44.73755744546264,222.9412525451154
-121.38252525252526,38.38,134.9854265471773,37.40495720085829,232.62106780663854,133.2252521232755,44.5401882107556,221.91031603579546
-121.38050505050505,38.38,134.1342829661822,37.184874171995105,231.16299498576433,132.5254103114025,44.23021860302629,220.82060201977873
-121.37848484848485,38.38,133.27293514115453,36.87569041317299,229.77293257978255,131.77542325313067,43.82081881730868,219.73002768895265
-121.37646464646464,38.38,132.44347105827248,36.49564215551449,228.52011325365726,131.01188934468013,43.33223241705592,218.69154627230432
-121.37444444444445,38.38,131.69325534581216,36.0774440924274,227.46476533006916,130.2705281025258,42.7908383466864,217.75021785836518
-121.37242424242424,38.38,131.0688570317704,35.652588667247784,226.65079879297622,129.58440924275186,42.22768292198214,216.94113556352164
-121.37040404040404,38.38,130.60867175312274,35.280107957905386,226.11841136681005,128.9824320516962,41.67646917250258,216.28839493088987
-121.36838383838383,38.38,130.3370486166827,34.99761866075502,225.86772657684384,128.48812566762422,41.17109280235884,215.80515853288955
-121.36636363636363,38.38,130.26144058482217,34.83154218160135,225.88988961138818,128.11882004926463,40.74292155006796,215.49471854846126
-121.36434343434344,38.38,130.37248899276358,34.795674343061876,226.1495982476282,127.88521379538895,40.41809861794634,215.35232897283157
-121.36232323232323,38.38,130.64721976502415,34.89128940584962,226.59459479366973,127.79133999470056,40.215188594888645,215.36749139451248
-121.36030303030303,38.38,131.05291414486473,35.10743912996088,227.17611927324924,127.83490657457742,40.14346664573421,215.5263465034206
-121.35828282828282,38.38,131.55156779411925,35.421271339853476,227.84568476597025,128.00796494975722,40.20208307408372,215.81384682543074
-121.35626262626262,38.38,132.10334381218036,35.79852402553952,228.55544148179274,128.297841864316,40.380229433286985,216.215454295345
-121.35424242424243,38.38,132.67001437765745,36.19331730002011,229.28095092061344,128.68825564399071,40.65830677523708,216.71820451274436
-121.35222222222222,38.38,133.21775225701765,36.54766579952262,229.99984200532262,129.16053068047506,41.009969094419105,217.31109226653103
-121.35020202020202,38.38,133.71972889865452,36.82691093291892,230.70747928751018,129.69482334482265,41.404802077503106,217.98484461214218
-121.34818181818181,38.38,134.15789904801917,36.990802965135984,231.4068208724028,130.27127853343939,41.81131430106535,218.73124276581342
-121.34616161616161,38.38,134.52383129254937,37.01177625625948,232.1058308894568,130.87104792193327,42.1998786825863,219.54221716128026
-121.34414141414142,38.38,134.81828344354287,36.87906460353042,232.81898129962724,131.47711743366293,42.545275696241205,220.40895917108466
-121.34212121212121,38.38,135.04959955193777,36.59981296880396,233.55302698495913,132.07491072414595,42.82855783493524,221.3212636133567
-121.34010101010101,38.38,135.23110571924693,36.19695804491445,234.32110063239284,132.65265574691367,43.03806680477717,222.26724468905013
-121.3380808080808,38.38,135.37817860715157,35.68887259091804,235.11005655232768,133.20152082578517,43.16956947524055,223.23347217632977
-121.3360606060606,38.38,135.50557257813597,35.12691061381547,235.92944519878114,133.71554345569206,43.22560784935298,224.20547906203112
-121.33404040404041,38.38,135.6255505630638,34.54589973931927,236.7455766788202,134.19138801657365,43.2142563979654,225.1685196351819
-121.3320202020202,38.38,135.7472442896564,33.97451083347241,237.5542576344862,134.62797693133254,43.14753103345332,226.10842282921175
-121.33,38.38,135.87689178421044,33.45121226688177,238.33629613912177,135.02604328338583,43.03969552765864,227.01239103911303
-121.53,38.383131313131315,225.54325819079563,147.71968759478284,303.36678734082864,138.5835499219109,42.73704494960647,234.4300548942153
-121.5279797979798,38.383131313131315,225.54325819079563,147.71968759478284,303.36678734082864,138.55652216226534,42.71481629781161,234.3982280267191
-121.52595959595959,38.383131313131315,225.54325819079563,147.71968759478284,303.36678734082864,138.5253641211877,42.69101589045755,234.35971235191784
-121.5239393939394,38.383131313131315,225.54325819079563,147.71968759478284,303.36678734082864,138.49053254785653,42.66724352604237,234.3138215696707
-121.5219191919192,38.383131313131315,305.2587654384769,291.81870861045405,311.64178440054513,138.4530013238815,42.64600980354473,234.2599928442183
-121.51989898989899,38.383131313131315,294.6026952125377,259.8867103416748,311.108818355994,138.41440766965795,42.63096279876625,234.19785254054963
-121.51787878787879,38.383131313131315,-14.60842120693573,-38.08657082306368,34.75573667183694,138.3772027965144,42.62711167208079,234.12729392094803
-121.51585858585858,38.383131313131315,-27.30261943271057,-38.72156874327888,-3.268580081857408,138.3447967439822,42.6410245884951,234.04856889946927
-121.51383838383839,38.383131313131315,-37.522385391043485,-39.23267731580364,-34.049543849628975,138.32168473391272,42.68097300046351,233.9623964673619
-121.51181818181819,38.383131313131315,165.50818429864404,-5.838451876172542,299.44736943014163,138.31354054815202,42.75699072313728,233.87009037316676
-121.50979797979798,38.383131313131315,157.20864796820655,-12.765125069588919,298.6653114215155,138.32726152473745,42.88081547127095,233.77370757820398
-121.50777777777778,38.383131313131315,127.1254524634268,-15.32465974893617,278.8217174334127,138.37095006368418,43.06568373651049,233.6762163908579
-121.50575757575757,38.383131313131315,156.41159951754452,49.01489608778587,261.58446770187015,138.45381824878388,43.32595793721954,233.58167856034822
-121.50373737373738,38.383131313131315,91.20522945612251,-6.92722963948691,195.4189157673796,138.58600541013837,43.67657809382324,233.49543272645354
-121.50171717171717,38.383131313131315,136.94079627096647,31.644070026601852,242.18318521044927,138.77830309541488,44.13234863131264,233.42425755951712
-121.49969696969697,38.383131313131315,139.0666248783593,34.06467778157898,243.84154450982368,139.04178773039158,44.707093195199135,233.376482265584
-121.49767676767677,38.383131313131315,139.28172209806627,34.70915464117982,243.62198158737397,139.38736780647056,45.41273449670503,233.36200111623612
-121.49565656565656,38.383131313131315,139.5532885510339,35.46627354727964,243.3892534713331,139.82525917560727,46.258379007417176,233.39213934379734
-121.49363636363637,38.383131313131315,139.88859973363714,36.37189583708776,243.1484246979023,140.36440833004002,47.24950359881696,233.47931306126304
-121.49161616161616,38.383131313131315,140.29339022541774,37.43381010414599,242.88831297919182,141.01188877100083,48.387347994403044,233.63642954759865
-121.48959595959596,38.383131313131315,140.77077985219026,38.65665179686445,242.60669486028402,141.77229919861264,49.66860806752898,233.87599032969632
-121.48757575757575,38.383131313131315,141.3201109637749,40.04467928650351,242.30537120963558,142.6471939343051,51.085496511079924,234.20889135753026
-121.48555555555555,38.383131313131315,141.93728751899891,41.58255593519573,241.99259221523027,143.63457560534096,52.62618793783804,234.64296327284387
-121.48353535353536,38.383131313131315,142.61722832200252,43.239582461885576,241.69125556192154,144.72847783215772,54.27559859064738,235.18135707366804
-121.48151515151515,38.383131313131315,143.3562942532239,45.0002206874704,241.40560661830926,145.91866186273188,56.01637655785029,235.8209471676135
-121.47949494949495,38.383131313131315,144.15308712034368,46.85724113280284,241.14457171071487,147.19044637604975,57.82991318725104,236.55097956484843
-121.47747474747474,38.383131313131315,145.0087515638047,48.80427899564798,240.90926906792728,148.5246846908966,59.697150469584216,237.352218912209
-121.47545454545454,38.383131313131315,145.9299583546929,50.863867886369746,240.69449762581172,149.89789897869508,61.59897064533186,238.1968273120583
-121.47343434343435,38.383131313131315,146.9336320807694,53.070763916048804,240.50442473700622,151.282577226688,63.51602195788146,239.04913249549458
-121.47141414141414,38.383131313131315,148.04791131166962,55.474578735200765,240.34668296312856,152.64763578192878,65.42795217288544,239.8673193909721
-121.46939393939394,38.383131313131315,149.30147016410157,58.1010576112928,240.24427401031474,153.95904813673536,67.31216746373289,240.60592880973786
-121.46737373737373,38.383131313131315,150.7005401630318,60.936437228358244,240.2207131897842,155.18063866623743,69.14237653672495,241.2189007957499
-121.46535353535353,38.383131313131315,152.20659523854815,63.904866567321505,240.27646859730902,156.2750375126124,70.88728523487414,241.6627897903507
-121.46333333333334,38.383131313131315,153.73481497394135,66.87152754447895,240.3795406858,157.20478883401813,72.50984931840836,241.89972834962794
-121.46131313131313,38.383131313131315,155.17554874725624,69.67359434576115,240.4733353761406,157.9335983860636,73.96745829006085,241.89973848206637
-121.45929292929293,38.383131313131315,156.4233994318003,72.16438395990696,240.49540089073238,158.42769736366523,75.21330852468381,241.64208620264662
-121.45727272727272,38.383131313131315,157.3959350370349,74.23332826474115,240.38905213183648,158.65728757319974,76.19903794483594,241.11553720156354
-121.45525252525252,38.383131313131315,158.03674677175326,75.81988037240473,240.1054966165385,158.5980189199555,76.87845722544063,240.3175806144704
-121.45323232323233,38.383131313131315,158.30997980007623,76.88111850112544,239.6001677265335,158.23243513699117,77.21195950657484,239.2529107674075
-121.45121212121212,38.383131313131315,158.1939863178754,77.42224371503805,238.84767776751363,157.5513094877944,77.17097483676666,237.93164413882215
-121.44919191919192,38.383131313131315,157.67603184468325,77.43160563048065,237.81280253262608,156.5547810860368,76.74172122898543,236.36784094308814
-121.44717171717171,38.383131313131315,156.7513297761632,76.91985992759938,236.48568600533545,155.25319684261999,75.92754687983985,234.57884680540008
-121.44515151515151,38.383131313131315,155.42442129143797,75.91865508165436,234.85853959209993,153.66756598832953,74.74937632637638,232.5857556502827
-121.44313131313132,38.383131313131315,153.7117515051687,74.43782110386033,232.92802811054304,151.8295451455002,73.24412789053582,230.41496240046456
-121.44111111111111,38.383131313131315,151.64531021244937,72.52362796102632,230.71510534779782,149.78089263342977,71.46136910741112,228.10041615944843
-121.43909090909091,38.383131313131315,149.2752088535523,70.24522380082423,228.26364227984112,147.57236055361017,69.4588114464592,225.68590966076113
-121.4370707070707,38.383131313131315,146.67062564480142,67.66498888622056,225.64958094437085,145.2620304617204,67.29743229793881,223.22662862550197
-121.4350505050505,38.383131313131315,143.91820828301647,64.86671236042659,222.9513598898697,142.91314022300668,65.03702057034249,220.78925987567087
-121.4330303030303,38.383131313131315,141.11882510892787,61.95134687829841,220.2735855187484,140.591492225147,62.732791477324696,218.45019297296932
-121.4310101010101,38.383131313131315,138.38187448780118,59.0253647240051,217.7330087181724,138.36257227912412,60.43345253242546,216.2916920258228
-121.4289898989899,38.383131313131315,135.81990640628436,56.193138252071364,215.44785617725546,136.2885400826327,58.1807801403837,214.39630002488167
-121.42696969696969,38.383131313131315,133.543456302131,53.552837548041154,213.54155564924596,134.4252723932802,56.010440619577224,212.84010416698317
-121.4249494949495,38.383131313131315,131.65676094157772,51.19685951626883,212.13690425836614,132.81964640985916,53.95352427565324,211.68576854406507
-121.4229292929293,38.383131313131315,130.25403069376264,49.18193476380448,211.3482148929682,131.50724199869205,52.038124433343754,210.97635956404034
-121.42090909090909,38.383131313131315,129.41368013351348,47.58553314093565,211.27264993242,130.51061760018177,50.29033684192407,210.73089835843945
-121.41888888888889,38.383131313131315,129.18955815328312,46.42860843479535,211.98330383180576,129.83827773459754,48.73428036297358,210.94227510622147
-121.41686868686868,38.383131313131315,129.59657067781535,45.71303302847207,213.5276298000251,129.48440318667846,47.39107984971294,211.57772652364395
-121.41484848484849,38.383131313131315,130.59105558636497,45.35889257153495,215.8635317242372,129.4293623691672,46.27708919783221,212.5816355405022
-121.41282828282829,38.383131313131315,132.05206294514397,45.260228384898184,218.88313953428667,129.6409687430189,45.4018527382041,213.88008474783373
-121.41080808080808,38.383131313131315,133.77506984638111,45.22992568498293,222.35224931218448,130.07639917913104,44.766348851074255,215.38644950718782
-121.40878787878788,38.383131313131315,135.4987618252848,45.06133319105406,225.94860962546983,130.6846459208099,44.36194713198854,217.0073447096313
-121.40676767676767,38.383131313131315,136.97526490135377,44.60551193028199,229.33222691165219,131.40934352935648,44.170306713545486,218.64838034516748
-121.40474747474748,38.383131313131315,138.05898544246332,43.83706120569852,232.23107251382228,132.19179381394983,44.16422624798969,220.21936137990997
-121.40272727272728,38.383131313131315,138.7491612819324,42.90712394106032,234.5173302808679,132.974006866333,44.309283365349,221.638730367317
-121.40070707070707,38.383131313131315,139.1397657570042,42.00794446944917,236.16544998522693,133.70158426815004,44.56600026992082,222.83716826637925
-121.39868686868687,38.383131313131315,139.3240692232016,41.30563827799975,237.21994623456294,134.32628957840888,44.8922437367211,223.76033542009668
-121.39666666666666,38.383131313131315,139.34489806289542,40.838192638886454,237.71617976366224,134.80817885619234,45.245597764138864,224.37075994824585
-121.39464646464647,38.383131313131315,139.20728400088618,40.57868554388165,237.7065903016637,135.11719736272838,45.585514786098614,224.64887993935815
-121.39262626262627,38.383131313131315,138.907424800254,40.46327393073089,237.24231731167265,135.23418481802318,45.8751352971085,224.59323433893786
-121.39060606060606,38.383131313131315,138.44767488216527,40.43062425062482,236.3761971039682,135.15126802188803,46.0827469435651,224.21978910021096
-121.38858585858586,38.383131313131315,137.83712902342177,40.424103416465826,235.18923625244952,134.8716541058282,46.182917124816626,223.5603910868398
-121.38656565656565,38.383131313131315,137.08707731717328,40.38799502871012,233.756928203033,134.4088685253657,46.15736683194518,222.66037021878626
-121.38454545454546,38.383131313131315,136.2096231577362,40.269404265106985,232.1572564110894,133.78550803264986,45.99565204370364,221.57536402159604
-121.38252525252526,38.383131313131315,135.22154673223358,40.01891451504585,230.4604677490892,133.0315996369753,45.69568341764405,220.36751585630657
-121.38050505050505,38.383131313131315,134.15111125299015,39.6216377324409,228.74097644214066,132.18267164216763,45.26405442815745,219.1012888561778
-121.37848484848485,38.383131313131315,133.04229842176224,39.09148676385267,227.07875535264617,131.27765211951495,44.71608045498475,217.8392237840452
-121.37646464646464,38.383131313131315,131.95395706023544,38.45361525570301,225.5584843060502,130.35671361380474,44.07540107675594,216.63802615085353
-121.37444444444445,38.383131313131315,130.95326663204,37.77389468525887,224.26047423392384,129.4591805305583,43.372989622577805,215.54537143853884
-121.37242424242424,38.383131313131315,130.1060311631424,37.11279392441723,223.24840566526728,128.6216076360868,42.645463235646744,214.59775203652683
-121.37040404040404,38.383131313131315,129.46635391053843,36.53861594792811,222.5560790156265,127.87612467988151,41.93269074585426,213.81955861390878
-121.36838383838383,38.383131313131315,129.06847738022546,36.10866347989641,222.20934357375126,127.24912380876101,41.27483173986974,213.22341587765231
-121.36636363636363,38.383131313131315,128.9226127238993,35.84338320370199,222.1853276601089,126.76034398161802,40.70907225693192,212.8116157063041
-121.36434343434344,38.383131313131315,129.0155776819771,35.770217233985974,222.44344997178783,126.42238116456711,40.26641459785169,212.57834773128252
-121.36232323232323,38.383131313131315,129.31536458070698,35.883262362955406,222.92429485237835,126.24062618927236,39.96890794049257,212.51234443805214
-121.36030303030303,38.383131313131315,129.7776822956499,36.16071963055538,223.57067010038838,126.21360556293371,39.82766869531555,212.59954243055188
-121.35828282828282,38.383131313131315,130.35248358716893,36.55503180660351,224.30409815935428,126.33367612829403,39.841946515227036,212.82540574136104
-121.35626262626262,38.383131313131315,130.98902719863167,37.030539095125704,225.0901284807133,126.58800413171804,39.999363299616434,213.17664496381963
-121.35424242424243,38.383131313131315,131.639783530509,37.53083595558029,225.8801701227863,126.95974454926315,40.27730882134034,213.64218027718596
-121.35222222222222,38.383131313131315,132.26359103617173,37.97856956162278,226.65857438385768,127.42932857189942,40.645335458198744,214.21332168560008
-121.35020202020202,38.383131313131315,132.82825025262792,38.33281403984259,227.42205809219246,127.97576648462325,41.068271281418404,214.8832616878281
-121.34818181818181,38.383131313131315,133.3125688751941,38.54274199098262,228.16722105211247,128.5778796320547,41.509680246121874,215.64607901798752
-121.34616161616161,38.383131313131315,133.70730201237063,38.57302518690737,228.92292266823557,129.21538791142675,41.935255036143076,216.49552078671047
-121.34414141414142,38.383131313131315,134.0146243590989,38.40859354428632,229.6891759432221,129.86979685585715,42.31574380226394,217.42384990945033
-121.34212121212121,38.383131313131315,134.2462025523662,38.05636447841873,230.50697826511447,130.52504902915274,42.62908971655226,218.42100834175324
-121.34010101010101,38.383131313131315,134.42016189434915,37.542895923042806,231.3718827240774,131.1679261036732,42.861591565461694,219.47426064188474
-121.3380808080808,38.383131313131315,134.55750493215697,36.88690520771361,232.29496758671803,131.78820861534413,43.00804987908866,220.56836735159965
-121.3360606060606,38.383131313131315,134.67872385848074,36.15713739763255,233.27851481992548,132.3786182075395,43.07101315381939,221.6862232612596
-121.33404040404041,38.383131313131315,134.80101022195151,35.381216644685495,234.29458170663563,132.934580833476,43.059351341845556,222.80981032510647
-121.3320202020202,38.383131313131315,134.93639107704786,34.62914927212658,235.31815762969035,133.4538580666652,42.986439961211275,223.92127617211912
-121.33,38.383131313131315,135.09142911024173,33.92290327459507,236.3287829030495,133.93609713373814,42.86823609087065,225.00395817660564
-121.53,38.38626262626263,225.54325819079563,147.71968759478284,303.36678734082864,138.59690375452274,42.75363811448362,234.44016939456188
-121.5279797979798,38.38626262626263,225.54325819079563,147.71968759478284,303.36678734082864,138.5715384920128,42.73497980278569,234.40809718123987
-121.52595959595959,38.38626262626263,225.54325819079563,147.71968759478284,303.36678734082864,138.54200622293726,42.7156816784387,234.36833076743585
-121.5239393939394,38.38626262626263,307.94636331948277,299.9084047577088,311.77617989778787,138.50870491029707,42.69768752828077,234.31972229231334
-121.5219191919192,38.38626262626263,296.1766152356839,264.5896685642663,311.18753646167386,138.4725492144986,42.68397352785972,234.26112490113746
-121.51989898989899,38.38626262626263,288.1554301057446,240.56952255598316,310.78626136101536,138.43512286252852,42.67879747515315,234.19144824990389
-121.51787878787879,38.38626262626263,299.5749645360281,274.7838452870561,311.35749423493814,138.39883676620497,42.687939571046584,234.10973396136336
-121.51585858585858,38.38626262626263,310.082531378259,306.46330588677114,311.88299675245594,138.36708221419164,42.718907505567444,234.01525692281587
-121.51383838383839,38.38626262626263,140.87241169288237,-17.81113247985013,293.5020720256564,138.34436584991045,42.7810728356413,233.9076588641796
-121.51181818181819,38.38626262626263,122.23995964436014,-24.56435018437162,288.488740300822,138.33641114657516,42.88570220505325,233.78712008809708
-121.50979797979798,38.38626262626263,131.74496936397102,-10.63639453252543,278.26409834486265,138.35021006439115,43.04584718282722,233.65457294595507
-121.50777777777778,38.38626262626263,181.4007801647665,75.44013767726416,280.6050843092665,138.39400884928395,43.27606156807229,233.5119561304956
-121.50575757575757,38.38626262626263,16.542039159630917,-34.74089529974452,95.41804589598257,138.47721374323197,43.59192575212448,233.36250173433947
-121.50373737373738,38.38626262626263,138.3150118878292,33.06729571777302,243.39057974268746,138.61020581911384,44.00937438910401,233.2110372491237
-121.50171717171717,38.38626262626263,138.85736528173766,34.006458369920296,243.4979102024388,138.8040591445284,44.54384568561409,233.06427260344267
-121.49969696969697,38.38626262626263,139.0024199764477,34.64027954937501,243.1573120162426,139.0701627375735,45.20929664815864,232.93102882698835
-121.49767676767677,38.38626262626263,139.19316697192505,35.397821041935785,242.77643158832257,139.41975383120058,46.01715616421298,232.82235149818817
-121.49565656565656,38.38626262626263,139.43823176829375,36.31920255607227,242.34254581553893,139.86337718778952,46.975313269676036,232.75144110590304
-121.49363636363637,38.38626262626263,139.74534718987272,37.418089887798615,241.85335972834224,140.4102918949539,48.08725668122784,232.73332710868
-121.49161616161616,38.38626262626263,140.12013759834076,38.70642598063429,241.31351527647286,141.06785252709534,49.35148801580624,232.78421703838444
